lang,similarity
ka,0.83109725
ka,0.816334
ka,0.81332844
ka,0.8198902
ka,0.80746925
ka,0.8213493
ka,0.8212926
ka,0.8290913
ka,0.8286909
ka,0.82072115
ka,0.8055896
ka,0.84427214
ka,0.8403768
ka,0.8456022
ka,0.8427081
ka,0.84491956
ka,0.8416628
ka,0.84237516
ka,0.83907926
ka,0.80785507
ka,0.80120707
ka,0.8205072
ka,0.8124466
ka,0.8387984
ka,0.8387447
ka,0.8354027
ka,0.83525604
ka,0.831632
ka,0.82792276
ka,0.83094555
ka,0.830104
ka,0.82227665
ka,0.82063115
ka,0.82701623
ka,0.8236785
ka,0.8220903
ka,0.8225261
ka,0.8196769
ka,0.81671965
ka,0.8307439
ka,0.8284769
ka,0.8209808
ka,0.81642944
ka,0.81221324
ka,0.8140308
ka,0.82304746
ka,0.82288545
ka,0.824263
ka,0.8222379
ka,0.8305339
ka,0.8281337
ka,0.8185848
ka,0.81530094
ka,0.82788175
ka,0.82786584
ka,0.8198523
ka,0.8168605
ka,0.81078917
ka,0.8133622
ka,0.8216393
ka,0.8218952
ka,0.82272047
ka,0.8284278
ka,0.8319613
ka,0.8307851
ka,0.8215141
ka,0.82191783
ka,0.8199483
ka,0.81870025
ka,0.8266326
ka,0.8253101
ka,0.8273131
ka,0.82443714
ka,0.8215486
ka,0.81678
ka,0.83383256
ka,0.8311407
ka,0.816729
ka,0.8171851
ka,0.82414174
ka,0.82679427
ka,0.8337791
ka,0.8331477
ka,0.8260776
ka,0.82409614
ka,0.8198275
ka,0.8195237
ka,0.82202107
ka,0.8189198
ka,0.81893307
ka,0.8158758
ka,0.8286538
ka,0.8255161
ka,0.82200474
ka,0.8214362
ka,0.822361
ka,0.82234114
ka,0.82084596
ka,0.8230509
ka,0.82361037
ka,0.82442933
ka,0.80858004
ka,0.8100156
ka,0.8243709
ka,0.8365011
ka,0.8252543
ka,0.8357454
ka,0.8280092
ka,0.839509
ka,0.829653
ka,0.83634394
ka,0.8237304
ka,0.8338336
ka,0.820248
ka,0.8303548
ka,0.80336964
ka,0.80086076
ka,0.8229404
ka,0.83349246
ka,0.82208997
ka,0.83416855
ka,0.82403916
ka,0.826246
ka,0.8236838
ka,0.8233485
ka,0.8237071
ka,0.82310987
ka,0.8168738
ka,0.81708217
ka,0.83371943
ka,0.831571
ka,0.83221155
ka,0.84183943
ka,0.8281561
ka,0.8345921
ka,0.8242432
ka,0.8348051
ka,0.83689463
ka,0.84500724
ka,0.83176005
ka,0.8416448
ka,0.82480013
ka,0.83094573
ka,0.831959
ka,0.84244823
ka,0.8245439
ka,0.8340688
ka,0.8300586
ka,0.83922404
ka,0.829687
ka,0.8402001
ka,0.8225818
ka,0.82823133
ka,0.83215505
ka,0.82674587
ka,0.822368
ka,0.8251229
ka,0.8224176
ka,0.8203115
ka,0.8214567
ka,0.8284173
ka,0.82432395
ka,0.82499665
ka,0.8262977
ka,0.8316334
ka,0.82315886
ka,0.8233932
ka,0.82141036
ka,0.82430035
ka,0.82718754
ka,0.8268218
ka,0.8280793
ka,0.82660514
ka,0.833352
ka,0.83883977
ka,0.8323018
ka,0.8348812
ka,0.8245403
ka,0.82769984
ka,0.8275338
ka,0.82692045
ka,0.83349377
ka,0.83451265
ka,0.8318108
ka,0.833313
ka,0.83358294
ka,0.83245194
ka,0.83404356
ka,0.83484644
ka,0.8382333
ka,0.83907264
kk,0.9304598
kk,0.9367259
kk,0.92123085
kk,0.9286244
kk,0.92963606
kk,0.9345945
kk,0.9304059
kk,0.93457866
kk,0.9337688
kk,0.93886834
kk,0.9402986
kk,0.9436584
kk,0.93644536
kk,0.94056827
kk,0.9378128
kk,0.9403591
kk,0.93673265
kk,0.9423039
kk,0.92825395
kk,0.9325468
kk,0.93661785
kk,0.9375593
kk,0.93581116
kk,0.93758494
kk,0.935752
kk,0.93908733
kk,0.9393806
kk,0.9409575
kk,0.929274
kk,0.9269836
kk,0.8937942
kk,0.9136737
kk,0.87266624
kk,0.9025744
kk,0.898719
kk,0.9145986
kk,0.9234864
kk,0.91993564
kk,0.91140646
kk,0.9148651
kk,0.8494403
kk,0.875886
kk,0.89776534
kk,0.8977365
kk,0.8859307
kk,0.89821154
kk,0.8789796
kk,0.8946552
kk,0.916337
kk,0.91698694
kk,0.94669765
kk,0.9459271
kk,0.9470649
kk,0.94849735
kk,0.94493824
kk,0.94696057
kk,0.9436432
kk,0.94613606
kk,0.94287926
kk,0.942074
kk,0.9050207
kk,0.9224734
kk,0.92871696
kk,0.9335394
kk,0.9030271
kk,0.9213362
kk,0.8801681
kk,0.9059723
kk,0.91749007
kk,0.92210007
kk,0.9235606
kk,0.9169857
kk,0.92800826
kk,0.9358765
kk,0.9300171
kk,0.93329805
kk,0.92181116
kk,0.93291056
kk,0.92156816
kk,0.9339474
kk,0.8683091
kk,0.88520086
kk,0.88800234
kk,0.8929879
kk,0.8824611
kk,0.89776385
kk,0.8626977
kk,0.88526523
kk,0.88788635
kk,0.8912311
kk,0.8491249
kk,0.8592202
kk,0.8884753
kk,0.8906757
kk,0.86189187
kk,0.8722543
kk,0.84097147
kk,0.85314363
kk,0.8691281
kk,0.8724254
kk,0.94020605
kk,0.9410927
kk,0.9369587
kk,0.9433932
kk,0.9390125
kk,0.9344239
kk,0.9334735
kk,0.9413528
kk,0.9301895
kk,0.9410026
kk,0.8812521
kk,0.89636153
kk,0.9180468
kk,0.91389304
kk,0.89381236
kk,0.908319
kk,0.89892876
kk,0.9031212
kk,0.8822527
kk,0.89751846
kk,0.93477106
kk,0.9367304
kk,0.92816
kk,0.92013705
kk,0.9362745
kk,0.93660843
kk,0.9350494
kk,0.9386188
kk,0.9390044
kk,0.94046223
kk,0.88563126
kk,0.88873076
kk,0.91081405
kk,0.9094485
kk,0.90601593
kk,0.9120642
kk,0.89612585
kk,0.9017817
kk,0.8925223
kk,0.9018281
kk,0.8941583
kk,0.8998225
kk,0.8875153
kk,0.8873609
kk,0.8813044
kk,0.8964187
kk,0.8760426
kk,0.8948209
kk,0.88989365
kk,0.90535176
kk,0.9414608
kk,0.9447296
kk,0.9454403
kk,0.9470054
kk,0.94457597
kk,0.94404763
kk,0.9434173
kk,0.94590133
kk,0.9379012
kk,0.9358371
kk,0.91854787
kk,0.9167316
kk,0.9065352
kk,0.91351515
kk,0.91500014
kk,0.9218597
kk,0.907887
kk,0.9146049
kk,0.91566783
kk,0.91097724
kk,0.93836933
kk,0.93802154
kk,0.9384907
kk,0.9388538
kk,0.93965
kk,0.93963593
kk,0.940917
kk,0.9419561
kk,0.92785066
kk,0.9212942
kk,0.91936886
kk,0.9220913
kk,0.92855364
kk,0.9203939
kk,0.9297993
kk,0.92068374
kk,0.93122774
kk,0.9261329
kk,0.9287704
kk,0.92674077
kk,0.9458343
kk,0.94524056
kk,0.94296056
kk,0.9428034
kk,0.9442749
kk,0.94149214
kk,0.9378172
kk,0.9351124
kk,0.94612175
kk,0.94552
kk,0.9378131
kk,0.9375061
kk,0.94015473
kk,0.94139546
kk,0.93877906
kk,0.93952423
kk,0.9384678
kk,0.93885964
kk,0.92750996
kk,0.922333
kk,0.9315173
kk,0.9284715
kk,0.9307936
kk,0.93007666
kk,0.9160774
kk,0.9214296
kk,0.933378
kk,0.93243164
kk,0.9330212
kk,0.93068403
kk,0.9432734
kk,0.94084907
kk,0.9451619
kk,0.9447725
kk,0.9340856
kk,0.93812126
kk,0.94475174
kk,0.94426644
kk,0.9417946
kk,0.9418797
kk,0.9117895
kk,0.91282415
kk,0.9146277
kk,0.9228426
kk,0.9193596
kk,0.926906
kk,0.9209279
kk,0.92446953
kk,0.91483283
kk,0.9226527
kk,0.9173388
kk,0.91813374
kk,0.92488736
kk,0.92588186
kk,0.92025757
kk,0.9238608
kk,0.92245764
kk,0.92350966
kk,0.9253132
kk,0.9245115
kk,0.92099035
kk,0.92687213
kk,0.9276756
kk,0.93241346
kk,0.9222648
kk,0.9287146
kk,0.9162873
kk,0.9268008
kk,0.92684877
kk,0.9302455
kk,0.9089889
kk,0.90718585
kk,0.87182754
kk,0.8736036
kk,0.9310229
kk,0.9291139
kk,0.89956915
kk,0.8946007
kk,0.91097283
kk,0.9105565
kk,0.85482794
kk,0.8598286
kk,0.8625786
kk,0.8709923
kk,0.8435306
kk,0.8543127
kk,0.8357983
kk,0.8480186
kk,0.8608994
kk,0.86916363
kk,0.9431928
kk,0.94234544
kk,0.91276973
kk,0.88932186
kk,0.94833606
kk,0.9470041
kk,0.9445746
kk,0.94277614
kk,0.92042553
kk,0.90314794
kk,0.9361677
kk,0.9364993
kk,0.93602043
kk,0.9366767
kk,0.9263992
kk,0.9208919
kk,0.93329155
kk,0.93357795
kk,0.932933
kk,0.93319833
kk,0.9288003
kk,0.93034524
kk,0.9318474
kk,0.93177134
kk,0.91515976
kk,0.91707695
kk,0.92836297
kk,0.9288655
kk,0.9290414
kk,0.9285807
kk,0.9242041
kk,0.92570466
kk,0.917722
kk,0.92340165
kk,0.91919583
kk,0.9202644
kk,0.9260074
kk,0.92788476
kk,0.9285327
kk,0.92788976
kk,0.9214197
kk,0.92043555
kk,0.92961
kk,0.929008
kk,0.92615813
kk,0.9258053
kk,0.92022324
kk,0.92336327
kk,0.92730224
kk,0.92863303
kk,0.91672635
kk,0.91034514
kk,0.9214697
kk,0.9224962
kk,0.9128683
kk,0.91716623
kk,0.91289604
kk,0.9165031
kk,0.9198205
kk,0.92275494
kk,0.9315043
kk,0.9296049
kk,0.92615443
kk,0.9228286
kk,0.9232775
kk,0.9231785
kk,0.92381227
kk,0.92253864
kk,0.92145306
kk,0.9334614
kk,0.91839564
kk,0.91797304
kk,0.93482745
kk,0.9277808
kk,0.92846334
kk,0.9202411
kk,0.9324551
kk,0.921891
kk,0.93692154
kk,0.9366762
kk,0.92741096
kk,0.9225255
kk,0.9288843
kk,0.9189471
kk,0.9337119
kk,0.92941546
kk,0.92305285
kk,0.91265273
kk,0.92083097
kk,0.9078802
kk,0.9218151
kk,0.9165466
kk,0.93132436
kk,0.921141
kk,0.9361441
kk,0.9256273
kk,0.87564373
kk,0.87547517
kk,0.9337115
kk,0.9263101
kk,0.9421385
kk,0.9382665
kk,0.940622
kk,0.9369316
kk,0.9124226
kk,0.90786207
kk,0.8823337
kk,0.8954673
kk,0.94455576
kk,0.94264245
kk,0.93920636
kk,0.9353733
kk,0.89836806
kk,0.90383863
kk,0.9111857
kk,0.913797
kk,0.8792124
kk,0.884086
kk,0.9178249
kk,0.919218
kk,0.9404464
kk,0.9291413
kk,0.93852705
kk,0.9359281
kk,0.93020976
kk,0.9139681
kk,0.9404058
kk,0.9355891
kk,0.94433504
kk,0.9369399
kk,0.9323438
kk,0.9330725
kk,0.9403261
kk,0.9340888
kk,0.9389091
kk,0.9269619
kk,0.9402921
kk,0.927471
kk,0.9438423
kk,0.9353623
kk,0.9347821
kk,0.9363867
kk,0.9347222
kk,0.9339253
kk,0.9359148
kk,0.9357752
kk,0.9323736
kk,0.93471414
kk,0.935434
kk,0.93447155
kk,0.9354956
kk,0.9372043
kk,0.9378366
kk,0.93798375
kk,0.9322089
kk,0.93211216
kk,0.9323634
kk,0.929451
kk,0.9353919
kk,0.93433917
kk,0.9403278
kk,0.9397131
kk,0.94146454
kk,0.93994826
kk,0.94264436
kk,0.94255584
kk,0.93209606
kk,0.9336294
kk,0.93901604
kk,0.9385376
kk,0.9382426
kk,0.9352431
kk,0.9299581
kk,0.91916704
kk,0.926992
kk,0.9144678
kk,0.93311816
kk,0.9225591
kk,0.9325075
kk,0.92480147
km,0.76628906
km,0.7802128
km,0.74764854
km,0.74697363
km,0.7715407
km,0.7817817
km,0.7613901
km,0.76415527
km,0.775239
km,0.7873366
km,0.78963566
km,0.8016828
km,0.7851355
km,0.79818815
km,0.7783927
km,0.78428286
km,0.78186536
km,0.799152
km,0.76387924
km,0.7627419
km,0.75753134
km,0.75521857
km,0.76435333
km,0.7742779
km,0.76142836
km,0.7717615
km,0.767516
km,0.77595496
km,0.7409908
km,0.73383904
km,0.7516185
km,0.7571645
km,0.7523879
km,0.75784785
km,0.7543369
km,0.7586359
km,0.7267653
km,0.73409295
km,0.73313516
km,0.73869777
km,0.74126995
km,0.7328735
km,0.7217994
km,0.7256853
km,0.7439924
km,0.7330361
km,0.73823965
km,0.7276039
km,0.7062532
km,0.70818657
km,0.8012879
km,0.8044169
km,0.82160157
km,0.8153986
km,0.820535
km,0.81604576
km,0.8149677
km,0.8127486
km,0.789
km,0.7762032
km,0.7873732
km,0.78826064
km,0.75859034
km,0.75651556
km,0.790584
km,0.7916065
km,0.789827
km,0.78612685
km,0.770841
km,0.7749952
km,0.74289954
km,0.73815113
km,0.76478887
km,0.77258044
km,0.7501269
km,0.7499307
km,0.76168746
km,0.77064526
km,0.7595179
km,0.7704105
km,0.7481061
km,0.7661705
km,0.7482687
km,0.7535113
km,0.7451694
km,0.7638675
km,0.7498583
km,0.76991713
km,0.71967506
km,0.7298356
km,0.7436161
km,0.7386408
km,0.7019923
km,0.7137079
km,0.7361566
km,0.7382423
km,0.7453411
km,0.74090296
km,0.7413693
km,0.7374865
km,0.7920507
km,0.7987294
km,0.8140877
km,0.8091637
km,0.7899158
km,0.7770098
km,0.8128005
km,0.812175
km,0.8061819
km,0.8071907
km,0.78754383
km,0.7899355
km,0.75341666
km,0.76243705
km,0.772628
km,0.77425236
km,0.7849267
km,0.7823203
km,0.7801752
km,0.7812797
km,0.7463215
km,0.76841336
km,0.75032496
km,0.7476432
km,0.7591015
km,0.7619155
km,0.7531702
km,0.7608219
km,0.7598175
km,0.7823156
km,0.72434694
km,0.7354072
km,0.7326212
km,0.74738455
km,0.7477627
km,0.77068055
km,0.7449117
km,0.76177037
km,0.7212446
km,0.7573003
km,0.7298675
km,0.7361262
km,0.7152515
km,0.7221388
km,0.710163
km,0.7083711
km,0.70628345
km,0.7248744
km,0.71996796
km,0.7174448
km,0.7733284
km,0.7850978
km,0.7849639
km,0.8025589
km,0.79544264
km,0.8053254
km,0.80248725
km,0.79939187
km,0.79160964
km,0.78369313
km,0.77954817
km,0.77988005
km,0.76679254
km,0.76950204
km,0.7714611
km,0.77522826
km,0.74979293
km,0.7685608
km,0.75313914
km,0.76160926
km,0.74751025
km,0.7760121
km,0.75014687
km,0.7601305
km,0.75784254
km,0.777463
km,0.752837
km,0.78380096
km,0.7435094
km,0.74726063
km,0.73767984
km,0.7448923
km,0.7398666
km,0.74671626
km,0.7521635
km,0.75583667
km,0.7423186
km,0.755946
km,0.74250853
km,0.74385965
km,0.7845537
km,0.79412144
km,0.77783847
km,0.78768075
km,0.7831009
km,0.7866585
km,0.7218767
km,0.72791713
km,0.7632536
km,0.7848549
km,0.730958
km,0.7420574
km,0.7323455
km,0.74882144
km,0.7304917
km,0.7489043
km,0.72105134
km,0.7341069
km,0.6840904
km,0.6921743
km,0.6913829
km,0.6991504
km,0.70950276
km,0.7174747
km,0.6846545
km,0.7045972
km,0.70977217
km,0.712403
km,0.7140121
km,0.726648
km,0.738497
km,0.74729544
km,0.7623278
km,0.7874424
km,0.7222056
km,0.73088783
km,0.75156575
km,0.76340157
km,0.74584675
km,0.7591927
km,0.68269956
km,0.6820048
km,0.6791749
km,0.6888804
km,0.6958827
km,0.71199423
km,0.6913006
km,0.69511735
km,0.69325805
km,0.7017527
km,0.7220925
km,0.7273101
km,0.71674806
km,0.72104764
km,0.72375727
km,0.7245083
km,0.7158995
km,0.72163033
km,0.7083196
km,0.7071035
km,0.7233718
km,0.7229506
km,0.72821647
km,0.72734874
km,0.7181651
km,0.71900034
km,0.7006184
km,0.68600976
km,0.7123141
km,0.7075162
km,0.7184861
km,0.71996695
km,0.71655035
km,0.7190878
km,0.6954113
km,0.689238
km,0.7247857
km,0.72143763
km,0.71645504
km,0.7137114
km,0.6620886
km,0.66281927
km,0.7126673
km,0.7098822
km,0.708132
km,0.7002811
km,0.69844496
km,0.6801941
km,0.7009818
km,0.7007145
km,0.7406567
km,0.7379709
km,0.6069702
km,0.5983801
km,0.71593
km,0.72455597
km,0.60857946
km,0.6025692
km,0.66727805
km,0.66880673
km,0.71515745
km,0.713288
km,0.73188823
km,0.72991925
km,0.7014413
km,0.6990349
km,0.71147835
km,0.7092318
km,0.7130439
km,0.71084124
km,0.7219966
km,0.724428
km,0.73297536
km,0.7239222
km,0.6916476
km,0.6814107
km,0.71526843
km,0.7124056
km,0.71308225
km,0.71294934
km,0.7425548
km,0.7258224
km,0.73212546
km,0.73026127
km,0.696012
km,0.68898344
km,0.7375941
km,0.7275264
km,0.720417
km,0.72308636
km,0.6943755
km,0.69973266
km,0.71823734
km,0.7203769
km,0.7116566
km,0.70712584
km,0.71204007
km,0.69986606
km,0.71846825
km,0.7179899
km,0.68773556
km,0.69275534
km,0.69987774
km,0.70471454
km,0.70817065
km,0.71710354
km,0.7121952
km,0.7208551
km,0.7170761
km,0.7234436
km,0.72241634
km,0.72058636
km,0.7099583
km,0.7063731
km,0.7169365
km,0.7198084
km,0.71267766
km,0.72666144
km,0.694761
km,0.70037496
km,0.71336675
km,0.7132966
km,0.72098315
km,0.7115757
km,0.71590066
km,0.7229201
km,0.7135514
km,0.6974886
km,0.6879043
km,0.6923561
km,0.7221542
km,0.7135683
km,0.72739816
km,0.72076017
km,0.7027459
km,0.6846466
km,0.7066054
km,0.7045401
km,0.71375453
km,0.7173562
km,0.6928716
km,0.6931941
km,0.68847394
km,0.6798337
km,0.7457623
km,0.74429905
km,0.67823404
km,0.67104596
km,0.7371616
km,0.7354019
km,0.7286524
km,0.7331312
km,0.6356986
km,0.6318265
km,0.67660576
km,0.69491684
km,0.6612757
km,0.65395814
km,0.7338195
km,0.73072195
km,0.6866795
km,0.6714859
km,0.70440596
km,0.7254506
km,0.70945024
km,0.719718
km,0.70338833
km,0.7186316
km,0.7067774
km,0.7014836
km,0.67841166
km,0.69410855
km,0.69426346
km,0.6905719
km,0.67984647
km,0.67077523
km,0.7270047
km,0.7261639
km,0.6921913
km,0.68622905
km,0.6798828
km,0.69559485
km,0.7190456
km,0.7218982
km,0.6722977
km,0.65900993
km,0.6676303
km,0.6583511
km,0.6832781
km,0.67808133
km,0.6900191
km,0.6942183
km,0.6773579
km,0.67879295
km,0.70261616
km,0.7007
km,0.6964344
km,0.69359607
km,0.69132954
km,0.6974939
km,0.70085037
km,0.6964937
km,0.69687176
km,0.7032444
km,0.6791187
km,0.68193185
km,0.67830527
km,0.6864313
km,0.68407005
km,0.6901703
km,0.7057387
km,0.70297104
km,0.72260815
km,0.72424066
km,0.7209347
km,0.71897286
km,0.6885626
km,0.7029594
km,0.7206778
km,0.71724325
km,0.69565004
km,0.6918401
km,0.73075485
km,0.72513986
km,0.73792356
km,0.7282262
km,0.7343984
km,0.7317668
km,0.7299753
km,0.72472125
kn,0.9158552
kn,0.9164378
kn,0.91022104
kn,0.91364205
kn,0.9117363
kn,0.91053367
kn,0.91739595
kn,0.91625834
kn,0.9170975
kn,0.91641784
kn,0.9226424
kn,0.921609
kn,0.9179917
kn,0.91677314
kn,0.9232766
kn,0.9212992
kn,0.9217182
kn,0.9224445
kn,0.91227686
kn,0.91531634
kn,0.91718733
kn,0.91713846
kn,0.90586084
kn,0.89442194
kn,0.9044726
kn,0.8918622
kn,0.9099868
kn,0.8999056
kn,0.9060907
kn,0.90778786
kn,0.9139356
kn,0.89514285
kn,0.9180874
kn,0.902597
kn,0.91573054
kn,0.8987856
kn,0.91126287
kn,0.9028663
kn,0.917792
kn,0.91528106
kn,0.9165632
kn,0.91376036
kn,0.9121141
kn,0.9086363
kn,0.91381705
kn,0.91112673
kn,0.91735387
kn,0.91512173
kn,0.9104583
kn,0.90562737
kn,0.935596
kn,0.9255546
kn,0.93358064
kn,0.931039
kn,0.93382114
kn,0.9321159
kn,0.93069094
kn,0.92801565
kn,0.92500454
kn,0.9232476
kn,0.9341948
kn,0.9319724
kn,0.9276907
kn,0.9211411
kn,0.9364532
kn,0.93598
kn,0.93550056
kn,0.93292207
kn,0.9382023
kn,0.9271862
kn,0.9069462
kn,0.9078463
kn,0.9116796
kn,0.9001489
kn,0.91817945
kn,0.91652864
kn,0.9083251
kn,0.89459515
kn,0.90681815
kn,0.8917391
kn,0.9164006
kn,0.8945692
kn,0.87217265
kn,0.8715594
kn,0.85682875
kn,0.8571734
kn,0.914967
kn,0.8940441
kn,0.9070791
kn,0.90545535
kn,0.9141664
kn,0.91229945
kn,0.90461004
kn,0.90687263
kn,0.8501165
kn,0.86760855
kn,0.9177295
kn,0.91854334
kn,0.86001396
kn,0.8644294
kn,0.9366123
kn,0.9254633
kn,0.93418396
kn,0.9320955
kn,0.9248545
kn,0.92299294
kn,0.9344626
kn,0.934112
kn,0.93116677
kn,0.93006533
kn,0.9371946
kn,0.9343431
kn,0.92316043
kn,0.92145854
kn,0.876204
kn,0.88552654
kn,0.87972724
kn,0.8803361
kn,0.9336824
kn,0.92936516
kn,0.90568143
kn,0.8943742
kn,0.90894276
kn,0.9081558
kn,0.9176109
kn,0.9159933
kn,0.9020348
kn,0.89059997
kn,0.9093431
kn,0.89950794
kn,0.90746045
kn,0.90434253
kn,0.8677926
kn,0.8673996
kn,0.84905255
kn,0.8496289
kn,0.8340451
kn,0.83408356
kn,0.828283
kn,0.82919586
kn,0.8466902
kn,0.85827595
kn,0.9020859
kn,0.9078873
kn,0.8244285
kn,0.8521031
kn,0.82215714
kn,0.85195
kn,0.8373028
kn,0.86377573
kn,0.9280351
kn,0.9281302
kn,0.93122774
kn,0.93043345
kn,0.93614113
kn,0.9249315
kn,0.9304069
kn,0.9323992
kn,0.9242018
kn,0.92254716
kn,0.8765968
kn,0.8751614
kn,0.8617765
kn,0.87117946
kn,0.8712035
kn,0.8815869
kn,0.8621123
kn,0.8726045
kn,0.9210994
kn,0.91975886
kn,0.9101543
kn,0.9009877
kn,0.91425794
kn,0.91627675
kn,0.9077184
kn,0.8996153
kn,0.9112581
kn,0.9049547
kn,0.91202927
kn,0.90787256
kn,0.9080556
kn,0.9045636
kn,0.91055036
kn,0.91353124
kn,0.91283965
kn,0.9182306
kn,0.91216314
kn,0.91723025
kn,0.9097685
kn,0.91311216
kn,0.92952764
kn,0.93090725
kn,0.9285343
kn,0.9291254
kn,0.93396604
kn,0.92793936
kn,0.92184716
kn,0.9154272
kn,0.93163913
kn,0.9333093
kn,0.90744334
kn,0.8992504
kn,0.9087857
kn,0.902259
kn,0.9030637
kn,0.8969872
kn,0.91334033
kn,0.91391534
kn,0.9079561
kn,0.90691173
kn,0.9063982
kn,0.9116378
kn,0.90571594
kn,0.90944767
kn,0.9055962
kn,0.90933204
kn,0.9079247
kn,0.91498655
kn,0.90888107
kn,0.91562676
kn,0.9337712
kn,0.92634225
kn,0.92987597
kn,0.930865
kn,0.9199558
kn,0.91835266
kn,0.9280355
kn,0.9288246
kn,0.9271009
kn,0.9270777
kn,0.9069045
kn,0.9049439
kn,0.9071661
kn,0.9041432
kn,0.91199213
kn,0.909025
kn,0.91188496
kn,0.91115415
kn,0.9116283
kn,0.90817815
kn,0.92063195
kn,0.92113334
kn,0.9180838
kn,0.9201191
kn,0.9163029
kn,0.91818714
kn,0.9181964
kn,0.9166224
kn,0.9095754
kn,0.909838
kn,0.9097191
kn,0.90591323
kn,0.914229
kn,0.9117386
kn,0.9130495
kn,0.9097312
kn,0.909837
kn,0.908467
kn,0.9150527
kn,0.914275
kn,0.9196339
kn,0.920953
kn,0.8913898
kn,0.88604856
kn,0.9118245
kn,0.914995
kn,0.919842
kn,0.9200879
kn,0.9159276
kn,0.91566324
kn,0.9097915
kn,0.9114072
kn,0.80614096
kn,0.8093598
kn,0.8794742
kn,0.8554903
kn,0.8843495
kn,0.85830253
kn,0.7981447
kn,0.80122036
kn,0.9190996
kn,0.91893375
kn,0.92581093
kn,0.92461544
kn,0.9248239
kn,0.9244215
kn,0.9231887
kn,0.9222023
kn,0.9135022
kn,0.9151224
kn,0.9174523
kn,0.9178024
kn,0.9204062
kn,0.9212195
kn,0.9118273
kn,0.9085314
kn,0.91250986
kn,0.91343486
kn,0.91600305
kn,0.9164248
kn,0.9118098
kn,0.9087191
kn,0.9117606
kn,0.9082403
kn,0.90661824
kn,0.90532774
kn,0.90799254
kn,0.90307516
kn,0.9126521
kn,0.9103578
kn,0.9113007
kn,0.9084284
kn,0.9133243
kn,0.914118
kn,0.90718794
kn,0.9076514
kn,0.9139031
kn,0.9138101
kn,0.91327393
kn,0.91310483
kn,0.9084205
kn,0.9105944
kn,0.91166544
kn,0.9134281
kn,0.910489
kn,0.91102946
kn,0.9128794
kn,0.9151254
kn,0.91311663
kn,0.91602194
kn,0.9118038
kn,0.9105247
kn,0.91732913
kn,0.91558033
kn,0.91803265
kn,0.9154991
kn,0.91421217
kn,0.9112505
kn,0.917979
kn,0.9153211
kn,0.9148366
kn,0.9195351
kn,0.9169714
kn,0.91559166
kn,0.91615874
kn,0.91904426
kn,0.9146525
kn,0.9198168
kn,0.9129728
kn,0.9140771
kn,0.91252875
kn,0.91711545
kn,0.9107874
kn,0.9175942
kn,0.91194934
kn,0.9182651
kn,0.9148435
kn,0.91586185
kn,0.9086266
kn,0.91091084
kn,0.91288406
kn,0.91129136
kn,0.91990435
kn,0.92100143
kn,0.911954
kn,0.9100492
kn,0.9041387
kn,0.9106732
kn,0.9191927
kn,0.92020005
kn,0.91950893
kn,0.9213967
kn,0.9027982
kn,0.9208569
kn,0.9237985
kn,0.92518693
kn,0.9232805
kn,0.92589206
kn,0.91552913
kn,0.9144412
kn,0.9100018
kn,0.9129699
kn,0.9083557
kn,0.91481614
kn,0.9117325
kn,0.91749346
kn,0.91194123
kn,0.91793007
kn,0.9141418
kn,0.91868347
kn,0.91134274
kn,0.90925765
kn,0.9180006
kn,0.9192255
kn,0.9194607
kn,0.918635
kn,0.910009
kn,0.9121822
kn,0.91854256
kn,0.9173604
kn,0.9231607
kn,0.92470855
kn,0.91502666
kn,0.90925163
kn,0.90970033
kn,0.9207239
kn,0.92197657
kn,0.9195788
kn,0.9250901
kn,0.92485005
kn,0.91033614
kn,0.9136486
kn,0.9169636
kn,0.91733557
kn,0.9138241
kn,0.9178839
kn,0.9180731
kn,0.9225017
kn,0.919485
kn,0.92375857
kn,0.9119837
kn,0.9121414
kn,0.9118216
kn,0.90942305
kn,0.9105591
kn,0.91191393
kn,0.91136515
kn,0.90928286
kn,0.908808
kn,0.9103968
kn,0.9134809
kn,0.9128469
kn,0.9125361
kn,0.9137185
kn,0.9093785
kn,0.9074791
kn,0.9061182
kn,0.9057204
kn,0.91048306
kn,0.9089286
kn,0.9068004
kn,0.9107648
kn,0.90575844
kn,0.9103582
kn,0.90838975
kn,0.9143537
kn,0.9038701
kn,0.9072631
kn,0.9085393
kn,0.9140112
kn,0.9106121
kn,0.91136575
kn,0.9060939
kn,0.9113355
kn,0.91903156
kn,0.9224614
kn,0.91894466
kn,0.9226115
kn,0.91157126
kn,0.9127983
ko,0.83358884
ko,0.8441813
ko,0.814258
ko,0.81779915
ko,0.83949137
ko,0.8407899
ko,0.83558977
ko,0.83683336
ko,0.8375939
ko,0.84352607
ko,0.8485024
ko,0.855061
ko,0.8506583
ko,0.8565478
ko,0.84768355
ko,0.84962034
ko,0.84825784
ko,0.8615196
ko,0.8227543
ko,0.82499784
ko,0.8408365
ko,0.8377203
ko,0.84647685
ko,0.8449142
ko,0.8475367
ko,0.8529416
ko,0.8424768
ko,0.8442315
ko,0.8146688
ko,0.8189727
ko,0.84306324
ko,0.8381373
ko,0.8341256
ko,0.831277
ko,0.8380129
ko,0.8311739
ko,0.80330455
ko,0.8055276
ko,0.8270799
ko,0.8230892
ko,0.8158413
ko,0.8075596
ko,0.81282175
ko,0.80674255
ko,0.80942506
ko,0.8010009
